l       R
3300	-0.003863384
3299	-0.02456145
3298	-0.04752275
3297	0.005300982
3296	-0.011920799
3295	0.065621786
3294	-0.085787266
3293	0.024528034
3292	0.014587957
3291	-0.031458996
3290	-0.047043141
3289	0.029833294
3288	0.058363721
3287	0.042849537
3286	-0.035667803
3285	0.020395061
3284	-0.035011191
3283	-0.018252652
3282	-0.026365571
3281	-0.045973163
3280	0.009859755
3279	-0.00424681
3278	0.014720493
3277	-0.031390395
3276	0.039136123
3275	0.03981258
3274	-0.007101451
3273	0.020802082
3272	-0.0306801
3271	-0.013118714
3270	-0.026920775
3269	0.043098062
3268	0.078291059
3267	0.05276639
3266	-0.03820587
3265	0.043321412
3264	0.008780533
3263	0.065991081
3262	0.02748126
3261	-0.073654309
3260	-0.011394985
3259	-0.121583171
3258	0.055100415
3257	0.048529305
3256	0.029752316
3255	-0.042565227
3254	0.029676422
3253	-0.051870558
3252	0.019692279
3251	-0.015415772
3250	-0.020133739
3249	0.01938129
3248	0.033527661
3247	-0.009079246
3246	-0.044469628
3245	-0.007041072
3244	-0.005788234
3243	-0.029610114
3242	0.0158838
3241	0.062829629
3240	0.012141639
3239	0.005111182
3238	-0.031013664
3237	0.015551044
3236	-0.025902858
3235	-0.037446704
3234	-0.015412894
3233	0.040277492
3232	-0.009686023
3231	0.048720531
3230	0.02574838
3229	0.02542896
3228	0.036063049
3227	-0.054127492
3226	-0.01218453
3225	-0.014114284
3224	-0.004310318
3223	-0.025716838
3222	-0.034186333
3221	-0.017491011
3220	0.004570124
3219	-0.00739318
3218	0.001003979
3217	0.002597143
3216	-0.0393041
3215	0.064187557
3214	-0.013600598
3213	-0.022251574
3212	-0.032888688
3211	-0.039380006
3210	0.001513451
3209	-0.00825206
3208	0.021379566
3207	0.001212037
3206	0.032144073
3205	0.003611335
3204	-0.014023618
3203	0.027052887
3202	-0.0178298
3201	-0.014528316
3200	-0.003391226
3199	-0.025102967
3198	0.015057143
3197	-0.012598285
3196	-0.049004693
3195	-0.00309506
3194	0.032549996
3193	0.04581612
3192	0.008536288
3191	0.015823331
3190	0.012718485
3189	-0.001078517
3188	-0.001849148
3187	0.036620975
3186	0.005705592
3185	0.006016486
3184	-0.004046272
3183	-0.00326329
3182	-0.018703543
3181	-0.02019297
3180	0.004521193
3179	0.047730569
3178	0.019870216
3177	0.009729072
3176	0.031890824
3175	-0.014028346
3174	-0.014818532
3173	0.01529727
3172	-0.003469636
3171	0.008457955
3170	-0.029079162
3169	-0.016545057
3168	-0.001881402
3167	0.003405564
3166	0.00383722
3165	-0.013832456
3164	0.038427204
3163	-0.014512196
3162	0.018165097
