ws,trans
8160.0,-0.021587276998532207
8180.0,0.08066824562609402
8200.0,-0.015906414630497415
8220.0,0.03862986410263658
8240.0,-0.021587276998532207
8260.0,-0.0488554163650992
8280.0,0.12043428220233757
8300.0,0.06817034841641749
8320.0,0.07839590067888011
8340.0,0.08748528046773578
8360.0,0.10793638499266102
8380.0,0.17042587104104373
8400.0,0.4044774006040771
8420.0,0.6419374475879314
8440.0,1.0486871931392225
8460.0,1.5849606006817065
8480.0,2.4632219227798853
8500.0,3.6334795705950524
8520.0,4.890086326404348
8540.0,6.433008545562597
8560.0,7.732789855368957
8580.0,8.89736664081609
8600.0,9.839253621436256
8620.0,10.44028885997434
8640.0,10.85044712294645
8660.0,11.045868788406848
8680.0,11.14926048350508
8700.0,11.162894553188364
8720.0,11.181073312766076
8740.0,11.19016269255493
8760.0,11.19016269255493
8780.0,11.202660589764607
8800.0,11.18334565771329
8820.0,11.175392450398041
8840.0,11.16062220824115
8860.0,11.214022314500678
8880.0,11.240154281393638
8900.0,11.225384039236747
8920.0,11.23901810892003
8940.0,11.182209485239683
8960.0,11.168575415556399
8980.0,11.196979727396572
9000.0,11.17993714029247
9020.0,11.200388244817393
9040.0,11.1526690009259
9060.0,11.104949757034408
9080.0,11.129945551453762
9100.0,11.125400861559335
9120.0,11.143579621137045
9140.0,11.142443448663437
9160.0,11.073136927773414
9180.0,10.983379302358465
9200.0,10.817498121211848
9220.0,10.50732303591715
9240.0,10.038083804317475
9260.0,9.287073799263275
9280.0,8.30655695454047
9300.0,7.129482271883663
9320.0,5.783117890659417
9340.0,4.451523751592062
9360.0,3.2119595828868706
9380.0,2.148502147590758
9400.0,1.3543175885394942
9420.0,0.8259973883122586
9440.0,0.48855416365099197
9460.0,0.2976771880850231
9480.0,0.19655783793400375
9500.0,0.10225552262462624
9520.0,0.056808623680347906
9540.0,0.03181282926099483
9560.0,0.0034085174208208745
9580.0,0.014770242156890457
9600.0,-0.006817034841641749
9620.0,-0.0011361724736069583
9640.0,0.011361724736069582
9660.0,0.010225552262462623
