ws,trans
9000.0,0.10305821779462017
9020.0,0.04448556163796554
9040.0,0.0037071301364971286
9060.0,0.04077843150146842
9080.0,0.020018502737084495
9100.0,0.06821119451154717
9120.0,0.054124099992858075
9140.0,0.10305821779462017
9160.0,0.15866516984207713
9180.0,0.19277076709785068
9200.0,0.3514359369399278
9220.0,0.4974968643179147
9240.0,0.7258560807261377
9260.0,1.1618145847782
9280.0,1.6607943011507136
9300.0,2.2405894544988643
9320.0,3.001292558508075
9340.0,3.754581402244292
9360.0,4.588685682956146
9380.0,5.377562976002735
9400.0,5.996653708797755
9420.0,6.469683514214789
9440.0,6.786272427871643
9460.0,7.02352875660746
9480.0,7.121396992210983
9500.0,7.19257389083173
9520.0,7.166623979876249
9540.0,7.102861341528498
9560.0,7.15253688535756
9580.0,7.148088329193763
9600.0,7.183676778504136
9620.0,7.219265227814509
9640.0,7.182193926449537
9660.0,7.182935352476836
9680.0,7.177745370285741
9700.0,7.176262518231142
9720.0,7.154019737412159
9740.0,7.159209719603255
9760.0,7.122879844265582
9780.0,7.115465583992589
9800.0,7.096188507282803
9820.0,7.090998525091708
9840.0,7.131776956593176
9860.0,7.149571181248363
9880.0,7.171813962067345
9900.0,7.194056742886328
9920.0,7.187383908640633
9940.0,7.181452500422237
9960.0,7.19109103877713
9980.0,7.175521092203843
10000.0,7.195539594940926
10020.0,7.183676778504136
10040.0,7.168848257958147
10060.0,7.159951145630553
10080.0,7.159951145630553
10100.0,7.195539594940926
10120.0,7.224455210005604
10140.0,7.220748079869107
10160.0,7.210368115486915
10180.0,7.182935352476836
10200.0,7.16439970179435
10220.0,7.183676778504136
10240.0,7.179228222340339
10260.0,7.188125334667933
10280.0,7.188125334667933
10300.0,7.177745370285741
10320.0,7.166623979876249
10340.0,7.148829755221063
10360.0,7.146605477139165
10380.0,7.1436397730299666
10400.0,7.1458640511118645
10420.0,7.161433997685153
10440.0,7.156244015494057
10460.0,7.147346903166464
10480.0,7.150312607275661
10500.0,7.12658697440208
10520.0,7.12584554837478
10540.0,7.105827045637696
10560.0,7.0465129634537425
10580.0,6.9738532127783985
10600.0,6.833723693618807
10620.0,6.598691642964889
10640.0,6.269498486843944
10660.0,5.7846058649901195
10680.0,5.175153670549991
10700.0,4.475247500779334
10720.0,3.725665787179614
10740.0,2.9901711680985836
10760.0,2.2984206846282196
10780.0,1.7045384367613796
10800.0,1.2003687381977703
10820.0,0.8170514820839672
10840.0,0.5360510177374849
10860.0,0.33883169447583755
10880.0,0.2187206780533306
10900.0,0.12604242464090237
10920.0,0.08452256711213453
10940.0,0.06302121232045119
10960.0,0.04151985752876784
10980.0,0.04374413561066612
11000.0,0.038554153419570136
