ws,trans
5000.0,-0.00042578713257601154
5020.0,-0.00042578713257601154
5040.0,-0.00042578713257601154
5060.0,0.00042578713257601154
5080.0,0.0008515742651520231
5100.0,-0.0012773613977280346
5120.0,0.0
5140.0,0.002128935662880058
5160.0,-0.0034062970606080923
5180.0,-0.004683658458336127
5200.0,-0.0012773613977280346
5220.0,-0.00042578713257601154
5240.0,-0.00042578713257601154
5260.0,0.0012773613977280346
5280.0,0.0038320841931841036
5300.0,0.012347826844704334
5320.0,0.031508247810624855
5340.0,0.07153223827276993
5360.0,0.18819791259859708
5380.0,0.49817094511393345
5400.0,1.0904408465271656
5420.0,1.9117842252662918
5440.0,2.7327018168728423
5460.0,3.252587905748152
5480.0,3.415238590392188
5500.0,3.4135354418618844
5520.0,3.4454694768050853
5540.0,3.560857789733184
5560.0,3.7124380089302442
5580.0,3.8499672527522963
5600.0,3.9449177833167473
5620.0,3.9968638134910206
5640.0,4.038165165350893
5660.0,4.085427537066831
5680.0,4.107568467960784
5700.0,4.1003300867069905
5720.0,4.085853324199406
5740.0,4.059454521979694
5760.0,3.9947348778281397
5780.0,3.921925278157642
5800.0,3.909151664180362
5820.0,3.9674845013432756
5840.0,4.0368878039531655
5860.0,4.049235630797869
5880.0,3.962800842884939
5900.0,3.8112206236878796
5920.0,3.691148652301444
5940.0,3.689019716638564
5960.0,3.796743861180295
5980.0,3.9274605108811302
6000.0,4.019004744384973
6020.0,4.070099200294094
6040.0,4.076060220150159
6060.0,4.037313591085741
6080.0,3.984941773778892
6100.0,3.9679102884758515
6120.0,4.0173015958546685
6140.0,4.079466517210767
6160.0,4.090962769790319
6180.0,4.063286606172879
6200.0,4.0488098436652935
6220.0,4.065841328968334
6240.0,4.080743878608494
6260.0,4.073931284487279
6280.0,4.05775137344939
6300.0,4.059454521979694
6320.0,4.0841501756691025
6340.0,4.095220641116079
6360.0,4.07265392308955
6380.0,4.030500996964525
6400.0,3.97557445686222
6420.0,3.9249057880856744
6440.0,3.915964258301578
6460.0,3.9368278277978024
6480.0,3.9691876498735796
6500.0,3.9926059421652598
6520.0,3.9555624616311476
6540.0,3.877217629237161
6560.0,3.831232618918952
6580.0,3.835490490244712
6600.0,3.8780692035023128
6620.0,3.9385309763281064
6640.0,3.9777033925251
6660.0,3.983664412381164
6680.0,4.004953769009965
6700.0,4.048384056532718
6720.0,4.071802348824398
6740.0,4.077763368680462
6760.0,4.063712393305454
6780.0,4.032629932627405
6800.0,4.00325062047966
6820.0,3.9806839024531318
6840.0,3.9921801550326843
6860.0,4.015598447324365
6880.0,4.029649422699373
6900.0,4.010489001733452
6920.0,3.8533735498129045
6940.0,3.4569657293846374
6960.0,2.7846478470471157
6980.0,1.916893670857204
7000.0,1.078518806815037
7020.0,0.48922941532983727
7040.0,0.18266267987510895
7060.0,0.0625907084886737
7080.0,0.022992505159104625
7100.0,0.008089955518944219
7120.0,0.0025547227954560692
7140.0,0.0025547227954560692
7160.0,0.0038320841931841036
7180.0,0.0025547227954560692
7200.0,0.00042578713257601154
7220.0,0.0
7240.0,0.00042578713257601154
7260.0,-0.00042578713257601154
7280.0,-0.0017031485303040462
7300.0,0.0012773613977280346
7320.0,0.00553523272348815
7340.0,0.00553523272348815
7360.0,0.004257871325760116
7380.0,0.0051094455909121385
7400.0,0.004683658458336127
7420.0,0.006386806988640172
7440.0,0.0038320841931841036
7460.0,0.00042578713257601154
7480.0,0.006812594121216185
7500.0,0.012347826844704334
