ws,trans
7730.0,0.0
7755.0,0.0
7780.0,0.010092001408338547
7805.0,0.010092001408338547
7830.0,0.010092001408338547
7855.0,0.020184002816677094
7880.0,0.020184002816677094
7905.0,0.03027600608766079
7930.0,0.05046001076698303
7955.0,0.07064400613307953
7980.0,0.11101201176643372
8005.0,0.1715640276670456
8030.0,0.27248403429985046
8055.0,0.40368008613586426
8080.0,0.5752440690994263
8105.0,0.7972680926322937
8130.0,1.0697520971298218
8155.0,1.4027881622314453
8180.0,1.7963762283325195
8205.0,2.240424156188965
8230.0,2.7349324226379395
8255.0,3.269808530807495
8280.0,3.855144500732422
8305.0,4.50103235244751
8330.0,5.157012939453125
8355.0,5.691888809204102
8380.0,6.085476875305176
8405.0,6.428604602813721
8430.0,6.731364727020264
8455.0,7.003848552703857
8480.0,7.235964775085449
8505.0,7.427713394165039
8530.0,7.589184761047363
8555.0,7.720380783081055
8580.0,7.821300983428955
8605.0,7.891944885253906
8630.0,7.932312965393066
8655.0,7.9424052238464355
8680.0,7.9222211837768555
8705.0,7.871761322021484
8730.0,7.791025638580322
8755.0,7.700197219848633
8780.0,7.579092979431152
8805.0,7.447896957397461
8830.0,7.296517372131348
8855.0,7.145136833190918
8880.0,6.993757247924805
8905.0,6.802009105682373
8930.0,6.37814474105835
8955.0,5.863452911376953
8980.0,5.47995662689209
9005.0,5.3083930015563965
9030.0,5.278116703033447
9055.0,5.268024921417236
9080.0,5.167104721069336
9105.0,5.0056328773498535
9130.0,4.854252338409424
9155.0,4.773516654968262
9180.0,4.803792953491211
9205.0,4.864344596862793
9230.0,4.803792953491211
9255.0,4.511124610900879
9280.0,3.945972442626953
9305.0,3.3202686309814453
9330.0,2.856036424636841
9355.0,2.664288282394409
9380.0,2.7349324226379395
9405.0,2.856036424636841
9430.0,2.7753002643585205
9455.0,2.563368320465088
9480.0,2.543184280395508
9505.0,2.583552360534668
9530.0,2.4826321601867676
9555.0,2.4624483585357666
9580.0,2.543184280395508
9605.0,2.603736400604248
9630.0,2.674380302429199
9655.0,2.7652084827423096
9680.0,2.8156683444976807
9705.0,2.7349324226379395
9730.0,2.543184280395508
9755.0,2.3817124366760254
9780.0,2.290884494781494
9805.0,2.240424156188965
9830.0,2.1798722743988037
9855.0,2.0991363525390625
9880.0,1.9780323505401611
9905.0,1.8468363285064697
9930.0,1.7257323265075684
9955.0,1.614720344543457
9980.0,1.5037082433700562
10005.0,1.3926961421966553
10030.0,1.291776180267334
10055.0,1.1908562183380127
10080.0,1.0899361371994019
10105.0,0.9991081357002258
10130.0,0.9183721542358398
10155.0,0.8376361131668091
10180.0,0.7569000720977783
10205.0,0.6862561106681824
10230.0,0.6156120896339417
10255.0,0.555060088634491
10280.0,0.5046000480651855
10305.0,0.4541400372982025
10330.0,0.4137720465660095
10355.0,0.37340405583381653
10380.0,0.33303603529930115
10405.0,0.3027600347995758
10430.0,0.27248403429985046
10455.0,0.2523000240325928
10480.0,0.23211604356765747
10505.0,0.2119320183992386
10530.0,0.19174803793430328
10555.0,0.18165601789951324
10580.0,0.1715640276670456
10605.0,0.16147202253341675
10630.0,0.1513800173997879
10655.0,0.14128801226615906
10680.0,0.1311960220336914
10705.0,0.12110402435064316
10730.0,0.11101201176643372
10755.0,0.10092002153396606
10780.0,0.09082800894975662
10805.0,0.08073601126670837
10830.0,0.08073601126670837
10855.0,0.07064400613307953
10880.0,0.06055201217532158
10905.0,0.06055201217532158
10930.0,0.06055201217532158
10955.0,0.05046001076698303
10980.0,0.05046001076698303
11005.0,0.04036800563335419
11030.0,0.04036800563335419
11055.0,0.03027600608766079
11080.0,0.03027600608766079
11105.0,0.020184002816677094
11130.0,0.020184002816677094
11155.0,0.010092001408338547
11180.0,0.010092001408338547
11205.0,0.0
11230.0,0.0
