ws,trans
3630.0,0.0
3655.0,0.003359071910381317
3680.0,0.00895752478390932
3705.0,0.014555977657437325
3730.0,0.02127412147819996
3755.0,0.026872575283050537
3780.0,0.038069482892751694
3805.0,0.061582982540130615
3830.0,0.11532813310623169
3855.0,0.2172199785709381
3880.0,0.36501914262771606
3905.0,0.5508877635002136
3930.0,0.7681077718734741
3955.0,1.0077215433120728
3980.0,1.2574125528335571
4005.0,1.5026248693466187
4030.0,1.7299219369888306
4055.0,1.9281071424484253
4080.0,2.0971803665161133
4105.0,2.2427401542663574
4130.0,2.36926531791687
4155.0,2.478994846343994
4180.0,2.5764081478118896
4205.0,2.6626243591308594
4230.0,2.7410025596618652
4255.0,2.8137826919555664
4280.0,2.8820836544036865
4305.0,2.9481453895568848
4330.0,3.013087511062622
4355.0,3.0757899284362793
4380.0,3.1362533569335938
4405.0,3.1933577060699463
4430.0,3.245983123779297
4455.0,3.2918903827667236
4480.0,3.3355581760406494
4505.0,3.3769869804382324
4530.0,3.420654773712158
4555.0,3.467681884765625
4580.0,3.5169482231140137
4605.0,3.5650949478149414
4630.0,3.6098825931549072
4655.0,3.6468324661254883
4680.0,3.6770637035369873
4705.0,3.702816963195801
4730.0,3.7252109050750732
4755.0,3.7464847564697266
4780.0,3.766639232635498
4805.0,3.7879133224487305
4830.0,3.810307025909424
4855.0,3.8349404335021973
4880.0,3.8606932163238525
4905.0,3.887565851211548
4930.0,3.913318634033203
4955.0,3.9401915073394775
4980.0,3.9648244380950928
5005.0,3.988337993621826
5030.0,4.009612083435059
5055.0,4.02752685546875
5080.0,4.040963649749756
5105.0,4.0454421043396
5130.0,4.040963649749756
5155.0,4.025287628173828
5180.0,4.009612083435059
5205.0,3.9838593006134033
5230.0,3.8651719093322754
5255.0,3.576292037963867
5280.0,3.1429715156555176
5305.0,2.6189563274383545
5330.0,2.0591111183166504
5355.0,1.5138216018676758
5380.0,1.02003812789917
5405.0,0.6135904788970947
5430.0,0.330308735370636
5455.0,0.18586863577365875
5480.0,0.12540534138679504
5505.0,0.08621617406606674
5530.0,0.055984530597925186
5555.0,0.03583009913563728
5580.0,0.02351350151002407
5605.0,0.016795359551906586
5630.0,0.013436287641525269
5655.0,0.011196906678378582
5680.0,0.010077215731143951
5705.0,0.00895752478390932
5730.0,0.006718143820762634
5755.0,0.005598453339189291
5780.0,0.003359071910381317
5805.0,0.001119690597988665
5830.0,0.0
