ws,trans
5000.0,0.001656908226111005
5010.0,0.001656908226111005
5020.0,0.001656908226111005
5030.0,0.0008284541130555025
5040.0,0.0
5050.0,0.0
5060.0,0.0
5070.0,0.0008284541130555025
5080.0,0.001656908226111005
5090.0,0.0008284541130555025
5100.0,0.0008284541130555025
5110.0,0.0008284541130555025
5120.0,0.001656908226111005
5130.0,0.001656908226111005
5140.0,0.001656908226111005
5150.0,0.0008284541130555025
5160.0,0.0
5170.0,0.0
5180.0,0.0
5190.0,0.0
5200.0,0.0
5210.0,0.0
5220.0,0.0
5230.0,0.0
5240.0,0.0008284541130555025
5250.0,0.0008284541130555025
5260.0,0.0008284541130555025
5270.0,0.0008284541130555025
5280.0,0.001656908226111005
5290.0,0.0024853666645296966
5300.0,0.0024853666645296966
5310.0,0.003313820777585199
5320.0,0.004970750630512149
5330.0,0.0074561043189522785
5340.0,0.009941458007392406
5350.0,0.014912208637904557
5360.0,0.022368269703224947
5370.0,0.03810891515273225
5380.0,0.05964892105888201
5390.0,0.10521359450151141
5400.0,0.1623771618719533
5410.0,0.26841949596049064
5420.0,0.39683001324498923
5430.0,0.610572593132435
5440.0,0.8533076499399038
5450.0,1.1888347232425103
5460.0,1.5458977798635007
5470.0,1.936097443875963
5480.0,2.320501121215071
5490.0,2.637801114038932
5500.0,2.9269300164123755
5510.0,3.10753555637203
5520.0,3.259970005881266
5530.0,3.3436441567738426
5540.0,3.4157220089565197
5550.0,3.4753687673338076
5560.0,3.5358459954433963
5570.0,3.6095761363642986
5580.0,3.68745430058352
5590.0,3.771128451476096
5600.0,3.8531459882672583
5610.0,3.9185930586810898
5620.0,3.9782398170583773
5630.0,4.015520122384979
5640.0,4.047004441038226
5650.0,4.0693708940889115
5660.0,4.090911202770484
5670.0,4.106651199415514
5680.0,4.119077967857715
5690.0,4.125704424263371
5700.0,4.133991820133631
5710.0,4.136474578604157
5720.0,4.135648434235044
5730.0,4.1323352060322165
5740.0,4.128191508097086
5750.0,4.115764739654886
5760.0,4.104164115581798
5770.0,4.08925458866907
5780.0,4.077653964595982
5790.0,4.0751712061254555
5800.0,4.079310578697396
5810.0,4.095054900705614
5820.0,4.112451511452058
5830.0,4.136474578604157
5840.0,4.160501971119446
5850.0,4.184525038271546
5860.0,4.205239202584006
5870.0,4.214348417460189
5880.0,4.2126918033587755
5890.0,4.184525038271546
5900.0,4.160501971119446
5910.0,4.128191508097086
5920.0,4.082628132263414
5930.0,4.0486610551396405
5940.0,4.013037363914452
5950.0,3.99563642780482
5960.0,3.9931536693342937
5970.0,4.008893665979323
5980.0,4.033747202863724
5990.0,4.071027508190326
6000.0,4.110794897350644
6010.0,4.148075202677245
6020.0,4.181211810068717
6030.0,4.202752118750291
6040.0,4.220148729496733
6050.0,4.224292427431863
6060.0,4.225118571800976
6070.0,4.220148729496733
6080.0,4.214348417460189
6090.0,4.207721961054532
6100.0,4.203578263119403
6110.0,4.2102090448882485
6120.0,4.220148729496733
6130.0,4.238375809975478
6140.0,4.258259504555637
6150.0,4.2756561153020805
6160.0,4.290569967577996
6170.0,4.2963659542513515
6180.0,4.300509652186482
6190.0,4.298853038085067
6200.0,4.297196423983653
6210.0,4.298022568352765
6220.0,4.29967918245418
6230.0,4.305479494490724
6240.0,4.31210595089638
6250.0,4.318736732665227
6260.0,4.323706574969468
6270.0,4.322876105237167
6280.0,4.217665971026207
6290.0,4.284769655541453
6300.0,4.276486585034382
6310.0,4.307136108592138
6320.0,4.32039334676664
6330.0,4.325363189070883
6340.0,4.323706574969468
6350.0,4.312936420628682
6360.0,4.298853038085067
6370.0,4.278143199135796
6380.0,4.256602890454222
6390.0,4.231749353569822
6400.0,4.208552430786835
6410.0,4.192812434141805
6420.0,4.181211810068717
6430.0,4.18618165237296
6440.0,4.196951806713746
6450.0,4.215178887192491
6460.0,4.232575497938934
6470.0,4.243345652279721
6480.0,4.249972108685378
6490.0,4.252459192519093
6500.0,4.256602890454222
6510.0,4.23506258177265
6520.0,4.196125662344634
6530.0,4.164641343691387
6540.0,4.123221665792844
6550.0,4.075997350494568
6560.0,4.04451735720451
6570.0,4.025464132356653
6580.0,4.014693978015867
6590.0,4.0246336626243515
6600.0,4.039547514900268
6610.0,4.0693708940889115
6620.0,4.101681357111271
6630.0,4.134817964502743
6640.0,4.166297957792801
6650.0,4.181211810068717
6660.0,4.191155820040391
6670.0,4.187838266474374
6680.0,4.181211810068717
6690.0,4.177068112133587
6700.0,4.172928739561646
6710.0,4.176241967764475
6720.0,4.182042279801019
6730.0,4.198608420815161
6740.0,4.216005031561603
6750.0,4.232575497938934
6760.0,4.246658880482549
6770.0,4.246658880482549
6780.0,4.243345652279721
6790.0,4.226779511265579
6800.0,4.207721961054532
6810.0,4.1836988939024335
6820.0,4.160501971119446
6830.0,4.146418588575831
6840.0,4.134817964502743
6850.0,4.129017652466199
6860.0,4.12156505169143
6870.0,3.4157220089565197
6880.0,3.6377472268147173
6890.0,3.633603528879587
6900.0,3.6551438375611607
6910.0,3.65928753549629
6920.0,3.61455030403173
6930.0,3.450515230449406
6940.0,3.234290324627753
6950.0,2.94515709689112
6960.0,2.611290963053117
6970.0,2.256710664902653
6980.0,1.879763913701504
6990.0,1.511930702739727
7000.0,1.1648073307272215
7010.0,0.8814744150271333
7020.0,0.6221688918423339
7030.0,0.4423938216149808
7040.0,0.2866452788302787
7050.0,0.1938584527709679
7060.0,0.11764079548003097
7070.0,0.07621765729093694
7080.0,0.04390805934121525
7090.0,0.02816745714533984
7100.0,0.015740645449507304
7110.0,0.010769894818995153
7120.0,0.0074561043189522785
7130.0,0.005799187442114895
7140.0,0.004142274890640701
7150.0,0.0024853666645296966
7160.0,0.001656908226111005
7170.0,0.0008284541130555025
7180.0,0.0
7190.0,0.0008284541130555025
7200.0,0.0008284541130555025
7210.0,0.0008284541130555025
7220.0,0.0008284541130555025
7230.0,0.0008284541130555025
7240.0,0.0008284541130555025
7250.0,0.0008284541130555025
7260.0,0.001656908226111005
7270.0,0.001656908226111005
7280.0,0.001656908226111005
7290.0,0.0024853666645296966
7300.0,0.0024853666645296966
7310.0,0.004142274890640701
7320.0,0.004970750630512149
7330.0,0.005799187442114895
7340.0,0.006627624253717642
7350.0,0.006627624253717642
7360.0,0.005799187442114895
7370.0,0.005799187442114895
7380.0,0.006627624253717642
7390.0,0.0074561043189522785
7400.0,0.008284541130555025
7410.0,0.008284541130555025
7420.0,0.0074561043189522785
7430.0,0.006627624253717642
7440.0,0.005799187442114895
7450.0,0.004970750630512149
7460.0,0.004970750630512149
7470.0,0.005799187442114895
7480.0,0.0074561043189522785
7490.0,0.008284541130555025
7500.0,0.009113021195789663
