ws,trans
9000.0,0.0236331132695885
9010.0,0.04051390846215172
9020.0,0.0675233111238837
9030.0,0.11141337862454807
9040.0,0.16205563384860688
9050.0,0.1654317928871195
9060.0,0.1654317928871195
9070.0,0.16205563384860688
9080.0,0.1654317928871195
9090.0,0.19244106519522067
9100.0,0.21607417846480917
9110.0,0.19919338327224595
9120.0,0.18231258807968273
9130.0,0.23970729173439767
9140.0,0.29710199538911264
9150.0,0.330863585774239
9160.0,0.34436822192828964
9170.0,0.4186437207755678
9180.0,0.47603842443028277
9190.0,0.6212132630863263
9200.0,0.7663894052786784
9210.0,0.958830470473899
9220.0,1.158023853746145
9230.0,1.4821338179070505
9240.0,1.8129974036812897
9250.0,2.208008011187269
9260.0,2.6570371633094503
9270.0,3.210727245625524
9280.0,3.636123284478117
9290.0,4.230327275256342
9300.0,4.632090200839347
9310.0,5.077743193923015
9320.0,5.30056969046485
9330.0,5.837378977588361
9340.0,5.96567302105184
9350.0,6.708441044887706
9360.0,6.715193362964731
9370.0,7.505214577976689
9380.0,8.291859633950136
9390.0,9.952929880898356
9400.0,10.915135206874458
9410.0,10.911759047835947
9420.0,11.384421313227717
9430.0,10.243279558210443
9440.0,10.486363008983353
9450.0,11.904349805158663
9460.0,10.337812011288797
9470.0,12.120423983623473
9480.0,10.999539182837275
9490.0,12.85980281305774
9500.0,10.064343129169274
9510.0,13.0353630830604
9520.0,11.185227929955472
9530.0,11.786184238810721
9540.0,12.208204118624801
9550.0,11.705156421886418
9560.0,11.573486219384424
9570.0,11.20886104322506
9580.0,11.843578942465436
9590.0,11.549853106114837
9600.0,11.83682662438841
9610.0,11.74567033034857
9620.0,11.620752445923602
9630.0,11.803065034003284
9640.0,11.617376286885088
9650.0,11.563357742268886
9660.0,11.576862378422938
9670.0,11.492458402460121
9680.0,11.742294171310057
9690.0,11.850331260542461
9700.0,11.58023853746145
9710.0,11.698404103809393
9720.0,11.46544913015202
9730.0,11.31352197341895
9740.0,11.127833226300755
9750.0,10.99278686476025
9760.0,10.935392161105534
9770.0,11.002915341875788
9780.0,10.884749775527846
9790.0,10.867868980335281
9800.0,10.661923278986011
9810.0,10.780088845333953
9820.0,10.624785529562372
9830.0,10.4188398282131
9840.0,10.408711351097564
9850.0,10.196013331671265
9860.0,10.145370946093577
9870.0,10.003572266476047
9880.0,9.858397427820002
9890.0,9.743608020510571
9900.0,9.584928545700478
9910.0,9.463386820314023
9920.0,9.324964299735004
9930.0,9.169660983963423
9940.0,9.03799078146143
9950.0,8.902944419920924
9960.0,8.761145740303393
9970.0,8.61597090164735
9980.0,8.470796062991305
9990.0,8.325621224335261
10000.0,8.17031790856368
10010.0,7.991381479522509
10020.0,7.785435778173238
10030.0,7.606499349132069
10040.0,7.410682124898335
10050.0,7.22499337778014
10060.0,7.029176153546407
10070.0,6.846863565466723
10080.0,6.657798659310016
10090.0,6.482238389307358
10100.0,6.306678119304701
10110.0,6.1412332910544984
10120.0,5.9622968620133285
10130.0,5.790112751049183
10140.0,5.617928640085039
10150.0,5.438992211043868
10160.0,5.2600557820026985
10170.0,5.077743193923015
10180.0,4.895430605843333
10190.0,4.71311801776365
10200.0,4.540933906799506
10210.0,4.402511386220486
10220.0,4.267465024679981
10230.0,4.132418663139476
10240.0,3.9973723015989697
10250.0,3.8690782581354894
10260.0,3.7374080556334963
10270.0,3.602361694092991
10280.0,3.470691491590997
10290.0,3.3390212890890045
10300.0,3.207351086587011
10310.0,3.075680884085018
10320.0,2.9406345225445123
10330.0,2.8089643200425196
10340.0,2.677294117540526
10350.0,2.5422477560000205
10360.0,2.4105775534980274
10370.0,2.2822835100345467
10380.0,2.1506133075325535
10390.0,2.0189431050305604
10400.0,1.9007775386826182
10410.0,1.8467589940664157
10420.0,1.8028689265657518
10430.0,1.7556027000265744
10440.0,1.7117126325259104
10450.0,1.6678225650252458
10460.0,1.6205563384860688
10470.0,1.5766662709854045
10480.0,1.53277620348474
10490.0,1.485509976945563
10500.0,1.4416199094448987
10510.0,1.3977298419442343
10520.0,1.3504636154050573
10530.0,1.306573547904393
10540.0,1.2593086249015244
10550.0,1.2120423983623472
10560.0,1.1647761718231704
10570.0,1.1141337862454805
10580.0,1.063491400667791
10590.0,1.0128490150901013
10600.0,0.9622066295124115
10610.0,0.9216927210502599
10620.0,0.8845549716266209
10630.0,0.8440410631644693
10640.0,0.8035271547023174
10650.0,0.7596370872016531
10660.0,0.7157470197009888
10670.0,0.6651046341232991
10680.0,0.617838407584122
10690.0,0.5671947184701241
10700.0,0.5165523328924345
10710.0,0.46590994731474483
10720.0,0.4152675617370552
10730.0,0.3680013351978781
10740.0,0.3207351086587011
10750.0,0.27684504115803676
10760.0,0.23633113269588504
10770.0,0.19919338327224595
10780.0,0.1654317928871195
10790.0,0.13842252057901838
10800.0,0.11141337862454807
10810.0,0.0911564243934722
10820.0,0.07089947016239634
10830.0,0.05739470365471493
10840.0,0.04389006750066437
10850.0,0.03376159038512643
10860.0,0.0236331132695885
10870.0,0.02025695423107586
10880.0,0.013504636154050573
10890.0,0.010128490150901014
10900.0,0.00675233111238837
10910.0,0.00675233111238837
10920.0,0.0033761590385126433
10930.0,0.0033761590385126433
10940.0,0.0033761590385126433
10950.0,0.0
10960.0,0.0
10970.0,0.0
10980.0,0.0
10990.0,0.0
11000.0,0.0
