l       R
3300	0.160755858
3299	0.137145519
3298	0.145310134
3297	0.17053552
3296	0.10571231
3295	0.235261977
3294	0.117979035
3293	0.127251804
3292	0.149812847
3291	0.158186838
3290	0.128861576
3289	0.1593858
3288	0.204487473
3287	0.164135173
3286	0.131203517
3285	0.089970611
3284	0.088363223
3283	0.114770174
3282	0.13410376
3281	0.068865649
3280	0.127886608
3279	0.148304492
3278	0.068378039
3277	0.054653991
3276	0.090723686
3275	0.186087698
3274	0.078438222
3273	0.158971787
3272	0.054795325
3271	0.102312177
3270	0.038104218
3269	0.109270528
3268	0.126412332
3267	0.095231704
3266	0.066910401
3265	0.174872309
3264	0.106213138
3263	0.1135538
3262	0.145086721
3261	0.09792842
3260	0.148051634
3259	0.062342111
3258	0.129491746
3257	0.141672537
3256	0.083974972
3255	0.019827442
3254	0.097222619
3253	0.095106587
3252	0.109973721
3251	0.123498984
3250	0.028314019
3249	0.074291348
3248	0.048646003
3247	0.073113829
3246	0.040633202
3245	0.026411435
3244	0.062163301
3243	0.075706951
3242	0.078446403
3241	0.079377882
3240	0.084468216
3239	0.092795424
3238	0.03930122
3237	0.069020487
3236	0.048901059
3235	0.053065352
3234	0.068922147
3233	0.065047883
3232	0.094876744
3231	0.158283234
3230	0.082613833
3229	0.101602778
3228	0.106573358
3227	0.039969653
3226	0.087333046
3225	0.057194877
3224	0.052774265
3223	0.046753865
3222	0.038471345
3221	0.050254498
3220	0.106201522
3219	0.043059014
3218	0.065843828
3217	0.078970924
3216	0.064537071
3215	0.101442196
3214	0.057741046
3213	0.046833385
3212	0.085166767
3211	0.030509505
3210	0.050890643
3209	0.06798014
3208	0.107961811
3207	0.04529817
3206	0.078142233
3205	0.040857233
3204	0.042868998
3203	0.049061608
3202	0.037068121
3201	0.08001408
3200	0.020908546
3199	0.02580327
3198	0.050136406
3197	0.075289145
3196	0.04344818
3195	0.024862235
3194	0.057764236
3193	0.041610781
3192	0.086515434
3191	0.049088035
3190	0.043319084
3189	0.04767089
3188	0.020385195
3187	0.076786987
3186	0.060638621
3185	0.043030512
3184	0.043717399
3183	0.058230251
3182	0.037832525
3181	0.035190657
3180	0.052540675
3179	0.066214256
3178	0.051984284
3177	0.045368236
3176	0.063484319
3175	0.027800741
3174	0.044148944
3173	0.052720368
3172	0.036934406
3171	0.031459481
3170	-0.013099752
3169	0.025581112
3168	0.022267601
3167	0.054000877
3166	0.051239777
3165	0.011231846
3164	0.037895348
3163	0.010091986
3162	0.048825484
3161	0.046314407
3160	0.071654774
3159	0.03683291
3158	0.034178168
3157	0.047845464
3156	0.019846132
3155	0.017325852
3154	0.054777741
3153	0.044902101
3152	0.029257555
3151	0.019549992
3150	0.071011528
3149	0.025550198
3148	0.032802373
3147	0.009885811
3146	0.047911502
3145	0.012324696
3144	0.013244104
3143	0.053469919
3142	0.04559695
3141	0.031246075
3140	0.051577833
3139	0.050306216
3138	0.022539478
3137	0.02995359
3136	0.028687991
3135	0.036774121
3134	0.052875273
3133	0.044639014
3132	0.008391777
3131	0.046484184
3130	0.018742338
3129	0.00746006
3128	0.020505713
3127	0.028071485
3126	0.020937584
3125	0.016373824
3124	0.034888022
3123	0.011719509
3122	0.016423751
3121	0.02293868
3120	0.02881659
