l       R
3300	0.07532575
3299	0.245605871
3298	0.180885702
3297	0.248050064
3296	0.107083432
3295	0.181872472
3294	0.128707424
3293	0.25255841
3292	0.275600642
3291	0.073306091
3290	0.07727848
3289	0.136084944
3288	0.25202468
3287	0.104943313
3286	0.123811536
3285	0.229172289
3284	0.134390384
3283	0.316521257
3282	0.097040266
3281	0.129272714
3280	0.207640648
3279	0.141800627
3278	0.259104818
3277	0.11272987
3276	0.211815327
3275	0.091556102
3274	0.068969332
3273	0.170425296
3272	0.13600415
3271	0.123273045
3270	0.208071381
3269	0.078410178
3268	0.120255128
3267	0.106781863
3266	-0.008051865
3265	0.114160121
3264	0.23635155
3263	0.155370981
3262	0.097973421
3261	0.064525142
3260	0.094822012
3259	0.106420726
3258	0.186260045
3257	0.10161379
3256	0.060895935
3255	0.179264531
3254	0.167996675
3253	0.143159181
3252	0.077779897
3251	0.135275915
3250	-0.010567538
3249	0.120859161
3248	0.155614853
3247	0.078770772
3246	0.077159174
3245	0.094353952
3244	0.213234693
3243	0.201881588
3242	0.015134667
3241	0.053457629
3240	0.006591185
3239	0.091095254
3238	0.097156413
3237	0.158763602
3236	0.107356578
3235	0.070164427
3234	0.132186696
3233	0.035281114
3232	0.143437088
3231	0.072985448
3230	-0.013547245
3229	0.08081612
3228	-0.005084229
3227	0.021621559
3226	0.053527527
3225	0.067381464
3224	0.062670425
3223	0.050219741
3222	0.120322391
3221	0.055346087
3220	0.033298038
3219	-0.018953819
3218	0.056093868
3217	0.122505903
3216	0.115270414
3215	0.06841103
3214	0.124347702
3213	0.001338172
3212	0.127019137
3211	0.047896463
3210	0.09271536
3209	0.043916989
3208	0.106136419
3207	0.101902045
3206	-0.007622244
3205	0.162245572
3204	0.046249241
3203	0.063377179
3202	0.065723345
3201	0.050219078
3200	0.000589522
3199	0.076006547
3198	0.027803209
3197	0.068745032
3196	-0.041369025
3195	0.048411332
3194	0.095118202
3193	0.043480221
3192	0.044208791
3191	-0.007596119
3190	0.088727728
3189	0.126349747
3188	0.050172374
3187	0.041871164
3186	0.044727307
3185	0.046030525
3184	0.035838891
3183	0.052996319
3182	0.07995826
3181	0.085583918
3180	0.029500697
3179	0.020386335
3178	0.068082921
3177	0.091938205
3176	0.039042782
3175	0.062553331
3174	0.042521931
3173	0.040712573
3172	0.104862973
3171	0.004261761
3170	0.079373173
3169	0.046315547
3168	0.014811252
3167	0.083147332
3166	0.016288655
3165	0.087404184
3164	0.043430664
3163	0.088716164
3162	0.021476556
3161	0.014008028
3160	0.022612933
3159	0.033507463
3158	0.070458934
3157	0.031720057
3156	0.075567193
3155	0.034192782
3154	0.021308491
3153	0.026384445
3152	0.058342535
3151	0.014166249
3150	0.033560786
3149	0.0679392
3148	0.064211614
3147	0.045315351
3146	0.076103926
3145	0.0530506
3144	0.035325009
3143	0.057632457
3142	0.04453674
3141	0.069621779
3140	0.038290124
3139	-0.005785655
3138	0.056324456
3137	0.072133474
3136	0.059873745
3135	0.055519886
3134	0.012543323
3133	0.065580077
3132	0.072162971
3131	0.058865227
3130	0.030977448
3129	0.059536804
3128	0.019475339
3127	0.027865088
3126	0.031232763
3125	0.061321106
3124	0.0471811
3123	0.014037608
3122	0.041312303
3121	0.031058569
3120	0.01518494
3119	0.060079183
3118	0.036142953
3117	0.038266346
3116	0.000123395
3115	0.048175309
3114	0.03808824
3113	0.068662189
3112	0.05949235
3111	0.041959584
3110	0.03807186
3109	0.040425524
3108	0.012939534
3107	0.042878188
3106	0.00807853
3105	0.024203761
3104	0.002431017
3103	0.055892527
3102	0.053833552
3101	0.00577746
3100	0.027582087
3099	0.03580695
3098	0.027746625
3097	0.030432845
3096	0.051302068
3095	-0.016402813
3094	0.038844876
3093	0.036976095
3092	0.042363793
3091	0.045733184
3090	0.030856563
3089	0.014340249
3088	0.034706954
3087	0.022288032
3086	0.028511474
3085	0.023382673
3084	0.026712939
3083	0.034702115
3082	0.026155967
3081	0.015069197
3080	0.019924194
3079	0.020874182
3078	0.021165879
3077	0.011140593
3076	0.023794295
3075	0.023868756
3074	0.00650475
3073	0.047908705
3072	0.058218911
3071	0.041510154
3070	0.023195028
3069	0.027245598
3068	0.039478093
3067	0.023056069
3066	0.026748985
3065	0.021252818
3064	0.029403055
3063	0.024179824
3062	0.025621926
3061	0.031273264
3060	0.020539489
3059	0.006848147
3058	0.012622176
3057	0.023247372
3056	0.026478438
3055	0.017655352
3054	0.015447509
3053	0.015973791
3052	0.022197008
3051	0.023340179
3050	0.020284362
3049	0.0209121
3048	0.029045839
3047	0.019766267
3046	0.012590074
3045	0.033679888
3044	0.013980303
3043	0.038372815
3042	0.030888565
3041	0.025131818
3040	0.015282417
3039	0.004676243
3038	0.009940572
3037	0.019196201
3036	0.011806292
3035	0.025900345
3034	0.012837433
3033	0.023448171
3032	0.024194879
3031	0.023362072
3030	0.005617573
3029	0.029311862
3028	0.020688878
3027	0.011023595
3026	0.011944653
3025	0.020701295
3024	0.021550743
3023	0.010112449
3022	0.012633212
3021	0.017409563
3020	0.031281058
3019	6.22E-05
3018	0.028073628
3017	0.030029606
3016	-0.003715674
3015	0.034473073
3014	0.011418548
3013	0.017309461
3012	0.007417325
3011	0.010686646
3010	0.035604253
3009	0.018569011
3008	0.014889447
3007	0.006261208
3006	0.009346626
3005	0.022102777
3004	0.013240929
3003	0.008696098
3002	0.01116378
3001	0.012793669
3000	0.004796294
2999	0.010515747
2998	0.019157961
2997	-0.001429312
2996	0.001741271
2995	0.008712225
2994	0.010541822
2993	0.007037633
2992	0.016103908
2991	0.004790876
2990	0.022435058
2989	0.007842695
2988	0.024497474
2987	0.015199109
2986	0.010542731
2985	0.012752127
2984	0.022879727
2983	0.012019604
2982	-0.000645729
2981	0.021085402
2980	0.015087337
2979	0.005498608
2978	0.014181397
2977	0.012095423
2976	0.009854273
2975	0.007069062
2974	0.022124831
2973	0.008398915
2972	0.010056227
2971	0.009683741
2970	0.015806364
2969	0.0083007
2968	0.006558464
2967	0.008120074
2966	0.011536827
2965	0.009758938
2964	0.004159124
2963	0.006927403
2962	0.008888579
2961	0.013712245
2960	0.00586008
2959	0.0181906
2958	0.006830833
2957	0.011862759
2956	0.004044582
2955	0.012950787
2954	0.004633089
2953	0.008779599
2952	0.009765771
2951	0.017089043
2950	0.001949611
2949	0.009782742
2948	0.008820174
2947	0.003015274
2946	0.008890685
2945	0.000335812
2944	0.004795942
2943	0.005873639
2942	0.009734865
2941	0.007731917
2940	0.004748037
2939	0.007414441
2938	0.004100085
2937	0.009738405
2936	0.008390598
2935	0.011757594
2934	0.012296801
2933	0.00559801
2932	0.005483859
2931	0.004175488
2930	0.006195907
2929	0.013683426
2928	0.006118794
2927	0.005196594
2926	0.008497888
2925	0.010180602
2924	0.010364069
2923	0.007115782
2922	0.005195069
2921	0.009960219
2920	0.012594422
2919	0.003880394
2918	0.006064242
2917	0.008114704
2916	0.006003751
2915	0.005538088
2914	0.004066906
2913	0.00833377
2912	0.001945711
2911	0.005930333
2910	0.003710559
2909	0.001807434
2908	0.007392447
2907	0.010736274
2906	0.010861383
2905	0.005513418
2904	0.006679033
2903	0.008409658
2902	0.008044726
2901	0.005999782
2900	0.002998448
2899	0.002131888
2898	0.007683069
2897	0.006120763
2896	0.007823518
2895	0.003803595
2894	0.002908899
2893	0.00269377
2892	0.004293195
2891	0.003359493
2890	0.007792101
2889	0.011246324
2888	-0.000740804
2887	0.006251083
2886	0.003089116
2885	0.005023292
2884	0.005444365
2883	0.004858062
2882	0.007257482
2881	0.006879815
2880	0.002125883
2879	0.00883028
2878	0.001754841
2877	0.00606666
2876	0.005438973
2875	0.006607285
2874	0.006040001
2873	0.001021388
2872	0.003858044
2871	0.004939102
2870	0.004384913
2869	0.00437597
2868	0.003838099
2867	-0.000719496
2866	0.005351261
2865	0.00261184
2864	0.002005301
2863	0.001896922
2862	0.003797047
2861	0.002355106
2860	0.003296821
2859	0.004200727
2858	0.005637277
2857	0.004942493
2856	0.005559005
2855	0.002679721
2854	-0.002152694
2853	0.00848223
2852	0.004763167
2851	0.003714669
2850	0.001851934
2849	0.004543955
2848	0.003139214
2847	0.005983299
2846	0.004286172
2845	0.003226144
2844	0.003800857
2843	0.003506249
2842	0.008616232
2841	0.00387928
2840	0.006439424
2839	0.001171432
2838	0.004542923
2837	0.000861827
2836	0.005746665
2835	0.003714046
2834	0.005448615
2833	0.003658803
2832	0.006103219
2831	0.001431138
2830	0.004945979
2829	0.002854962
2828	0.002615692
2827	0.003910156
2826	0.004812674
2825	0.005347258
2824	0.004502077
2823	0.004973001
2822	0.00595677
2821	0.005186766
2820	0.004422048
2819	0.005653373
2818	0.000739137
2817	8.27E-05
2816	0.005650493
2815	0.00493315
2814	-0.000111311
2813	0.002301225
2812	0.00201447
2811	0.003884711
2810	0.004467
2809	0.003164043
2808	0.007241839
2807	0.011111108
2806	0.003982821
2805	0.004960308
2804	0.003569804
2803	0.001128342
2802	0.008566839
2801	0.003181838
2800	0.004046699
2799	0.001368967
2798	0.004500522
2797	0.001423168
2796	0.004730714
2795	0.004013101
2794	0.00028967
2793	0.004885305
2792	0.001629943
2791	0.001000299
2790	0.004536572
2789	0.001100397
2788	0.000308782
2787	0.002283509
2786	0.004820521
2785	0.002096268
2784	0.002403962
2783	0.005463357
2782	0.008543478
2781	0.003302841
2780	0.002608395
2779	0.003384197
2778	0.005538694
2777	0.006232541
2776	0.00312578
2775	0.002684672
2774	0.000720571
2773	0.002157034
2772	0.000471174
2771	0.004689418
2770	0.004376552
2769	0.001617695
2768	0.00520785
2767	0.003519079
2766	-0.000524885
2765	0.003224741
2764	0.006097327
2763	0.004725549
2762	0.004989706
2761	0.002101709
2760	0.007186512
2759	0.00410676
2758	0.004065025
2757	0.005760329
2756	0.001829802
2755	0.00316093
2754	0.003811423
2753	0.004196586
2752	0.003014057
2751	0.003209026
2750	0.004307516
2749	0.002477189
2748	0.003658357
2747	0.000781203
2746	0.00191628
2745	0.003250837
2744	0.001846226
2743	0.00498239
2742	0.004187224
2741	0.004119964
2740	0.002998185
2739	0.00080351
2738	0.005559852
2737	0.002080216
2736	0.001098149
2735	0.004960599
2734	0.00142284
2733	0.004339662
2732	0.002735799
2731	0.004064209
2730	3.35E-05
2729	0.005253656
2728	0.002210166
2727	-0.000577514
2726	-0.001049555
2725	0.00249924
2724	0.003165477
2723	0.000643408
2722	0.002330445
2721	0.003201164
2720	0.002428488
2719	0.00434485
2718	0.002624689
2717	0.000430546
2716	0.005877614
2715	-0.000803135
2714	0.003322297
2713	0.009226158
2712	0.006746502
2711	0.002849766
2710	0.003727065
2709	0.005840666
2708	0.007141691
2707	0.006689571
2706	0.002609822
2705	0.005581942
2704	0.00427824
2703	0.005951203
2702	0.002874172
2701	0.001368815
2700	0.002408949
2699	0.00688285
2698	-2.91E-05
2697	0.002053867
2696	0.002176332
2695	0.002509293
2694	0.003943589
2693	0.001595007
2692	0.005670154
2691	0.004165468
2690	0.003675734
2689	0.002043475
2688	0.001391917
2687	0.006064044
2686	0.00764419
2685	0.004235439
2684	0.003402365
2683	0.001764294
2682	0.001443344
2681	0.003029069
2680	0.001674037
2679	0.005282992
2678	0.004285066
2677	0.006139927
2676	0.005650954
2675	0.003464302
2674	0.005359531
2673	0.004741275
2672	0.000486702
2671	0.003325153
2670	0.004605863
2669	0.005227574
2668	0.001791269
2667	0.004064977
2666	0.002612685
2665	0.003946686
2664	0.000516162
2663	0.002872164
2662	0.002256056
2661	0.004435171
2660	0.004744061
2659	0.000604351
2658	0.003733969
2657	0.006511752
2656	0.005191618
2655	0.004207885
2654	0.006756039
2653	0.002849623
2652	0.000287058
2651	0.003683541
2650	0.007045457
2649	0.003802544
2648	0.004706007
2647	0.004192634
2646	0.003758063
2645	0.003677875
2644	0.003449042
2643	0.002529062
2642	0.004565901
2641	0.002047484
2640	0.001254737
2639	0.00187499
2638	0.005776014
2637	0.003832759
2636	0.0021123
2635	0.006228943
2634	0.001726846
2633	0.004325771
2632	0.004724083
2631	0.002099337
2630	0.004570125
2629	0.006518729
2628	0.001818405
2627	0.003205796
